OPPO	a92s	302	0.03768875577187071
OPPO	findx2pro	264	0.03294646199925122
OPPO	k1	434	0.05416198677149632
OPPO	a8	347	0.04330462997628853
OPPO	reno3pro	439	0.05478597279420941
OPPO	reno4pro	399	0.04979408461250468
OPPO	reno10	185	0.023087482840384376
OPPO	a11	436	0.05441158118058156
OPPO	renoz	166	0.020716335954074627
OPPO	k5	390	0.04867090977162111
OPPO	a9	354	0.04417821040808686
OPPO	reno3	293	0.03656558093098715
OPPO	a7x	159	0.019842755522276302
OPPO	a9x	74	0.00923499313615375
OPPO	a72	274	0.034194434044677396
OPPO	findx2	181	0.022588294022213903
OPPO	reno3元气版	131	0.01634843379508299
OPPO	reno4	408	0.05091725945338824
OPPO	findx	188	0.02346187445401223
OPPO	a7	84	0.010482965181579932
OPPO	r9	3	0.00037439161362785476
realme	x2	151	0.17198177676537585
realme	x50pro	68	0.0774487471526196
realme	q	188	0.214123006833713
realme	x2pro	119	0.13553530751708429
realme	v5	63	0.07175398633257403
realme	x青春版	118	0.13439635535307518
realme	x50pro玩家版	53	0.06036446469248292
realme	x50m	14	0.015945330296127564
realme	x50	104	0.11845102505694761
Xiaomi/小米	红米k30pro	714	0.03496058365568232
Xiaomi/小米	红米k30i	441	0.02159330166968614
Xiaomi/小米	红米7	1152	0.056406992116731135
Xiaomi/小米	红米note8	759	0.03716398178524213
Xiaomi/小米	红米k20pro	997	0.04881750967046957
Xiaomi/小米	红米9	429	0.021005728835136857
Xiaomi/小米	红米note8pro	856	0.0419135288645155
Xiaomi/小米	红米10x	724	0.03545022768447339
Xiaomi/小米	红米k20	505	0.02472702345394898
Xiaomi/小米	红米k30	1433	0.07016598932576017
Xiaomi/小米	红米9a	372	0.018214757871027762
Xiaomi/小米	红米note7	1221	0.059785535915389515
Xiaomi/小米	红米10xpro	164	0.00803016207217353
Xiaomi/小米	红米8	392	0.0191940459286099
Xiaomi/小米	红米8a	398	0.019487832345884543
Xiaomi/小米	红米k30至尊纪念版	350	0.017137541007687412
Xiaomi/小米	9	949	0.046467218332272436
Xiaomi/小米	cc9	553	0.02707731479214611
Xiaomi/小米	9se	508	0.0248739166625863
Xiaomi/小米	10	852	0.04171767125299907
Xiaomi/小米	6x	777	0.038045341037066055
Xiaomi/小米	8se	437	0.02139744405816971
Xiaomi/小米	9透明	92	0.004504725064877834
Xiaomi/小米	10青春版	736	0.036037800519022674
Xiaomi/小米	mix2	92	0.004504725064877834
Xiaomi/小米	mix2s	268	0.013122459971600647
Xiaomi/小米	9pro	385	0.01885129510845615
Xiaomi/小米	8	1055	0.05165744503745777
Xiaomi/小米	8青春版	616	0.030162072173529845
Xiaomi/小米	cc9e	524	0.02565734710865201
Xiaomi/小米	cc9pro	337	0.01650100377025902
Xiaomi/小米	10至尊纪念版	214	0.010478382216128875
Xiaomi/小米	10pro	347	0.01699064779905009
Xiaomi/小米	mix3	306	0.014983107281006708
Xiaomi/小米	max3	330	0.016158252950105274
Xiaomi/小米	7	6	0.00029378641727464136
Xiaomi/小米	6a	22	0.0010772168633403517
Xiaomi/小米	6	86	0.004210938647603192
Xiaomi/小米	6pro	8	0.0003917152230328551
Xiaomi/小米	mix	13	0.0006365372374283895
Xiaomi/小米	7a	3	0.00014689320863732068
